surface,symbol,entrezgene or _id,ensembl_id,pdb_id,name
IFN-gamma R beta,R,1262225,,,lysozyme
IFN-gamma SC1,SC1,100884165,,,voltage-dependent cation channel SC1
IFN-gamma SC1,SC1,9585091,,,fungal hydrophobin SC1
IFN-gamma receptor,RECEPTOR,443145,,,neuropilin-1
IFN-gamma receptor alpha chain,RECEPTOR,443145,,,neuropilin-1
IFNR,IFNR,3466,,,interferon production regulator
IFNalpha,IFNA2,103219368,,,interferon alpha 2
IGF-1,Igf1sl4,100034947,,,IGF-1 serum levels 4
IGF-1,Igf1sl2,100034946,,,IGF-1 serum levels 2
IGF-1,Igf1sl3,100035798,,,IGF-1 serum levels 3
IGF-1,Igf1sl1,492979,,,IGF-1 serum levels 1
IGF-1 receptor,RECEPTOR,443145,,,neuropilin-1
IGF-1R,igf1r.L,108711478,,,insulin like growth factor 1 receptor L homeolog
IGF-1R beta,betA,60681909,,,choline dehydrogenase
IGF-1R beta,betA,61051597,,,choline dehydrogenase
IGF-1R beta,betA,60253976,,,choline dehydrogenase
IGF-1R beta,betA,45956561,,,choline dehydrogenase
IGF-1R beta,betA,58138987,,,choline dehydrogenase
IGF-1R beta,betA,66383652,,,choline dehydrogenase
IGF-1R beta,betA,58391691,,,choline dehydrogenase
IGF-1R beta,betA,64311646,,,choline dehydrogenase
IGF-1R beta,betA,56666241,,,choline dehydrogenase
IGF-1R beta,betA,61316828,,,choline dehydrogenase
IGF-I,IGF-I,ENSNVIG00000010348,ENSNVIG00000010348,,insulin like growth factor 1
IGF-I,IGF-I,100309514,,,Insulin-like growth factor level
IGF-I,IGF-I,100327329,,,Insulin-like growth factor level
IGF-I,IGF-I,100327342,,,Insulin-like growth factor level
IGF-I,IGF-I,100327692,,,Insulin-like growth factor level
IGF-I,IGF-I,100327695,,,Insulin-like growth factor level
IGF-I,IGF-I,100327731,,,Insulin-like growth factor level
IGF-I,IGF-I,100327808,,,Insulin-like growth factor level
IGF-I,IGF-I,100327816,,,Insulin-like growth factor level
IGF-I,IGF-I,100327844,,,Insulin-like growth factor level
IGF-IR,LOC117427860,117427860,,,insulin-like growth factor 1 receptor
IGIF,IL18,443206,,,interleukin 18
IL 1ra,LOC100169857,100169857,,,uncharacterized LOC100169857
IL-1,BIZ96_gp023,29057601,,,il-1 receptor antagonist
IL-1,BIZ96_gp192,29057770,,,il-1 beta receptor
IL-1,YKV186,11107321,,,IL-1 receptor antagonist
IL-1,YKV001c,11107331,,,IL-1 receptor antagonist
IL-1,DpV83gp054,3346395,,,IL-1 receptor antagonist
IL-1,BI079_gp192,29064139,,,il-1 beta receptor
IL-1,BI079_gp023,29063970,,,il-1 receptor antagonist
IL-1,ACG19_gp020,24528054,,,IL-1 receptor antagonist
IL-1,ACG19_gp188,24528222,,,IL-1-beta-receptor
IL-1,CKM52_gp022,33867948,,,IL-1 receptor antagonist
IL-1 receptor,RECEPTOR,443145,,,neuropilin-1
IL-1 receptor-associated kinase,CAOG_03490,14898905,,,pelle/IL-1 receptor associated Kinase
IL-1-receptor,BIZ96_gp023,29057601,,,il-1 receptor antagonist
IL-1-receptor,YKV186,11107321,,,IL-1 receptor antagonist
IL-1-receptor,YKV001c,11107331,,,IL-1 receptor antagonist
IL-1-receptor,DpV83gp054,3346395,,,IL-1 receptor antagonist
IL-1-receptor,BI079_gp023,29063970,,,il-1 receptor antagonist
IL-1-receptor,ACG19_gp020,24528054,,,IL-1 receptor antagonist
IL-1-receptor,CKM52_gp022,33867948,,,IL-1 receptor antagonist
IL-1-receptor,BC341_gp005,28340332,,,il-1 receptor antagonist
IL-1-receptor,KM542_gp018,65100539,,,IL-1 receptor antagonist
IL-1-receptor,KM542_gp029,65100550,,,IL-1 receptor antagonist
IL-1-receptor antagonist,BIZ96_gp023,29057601,,,il-1 receptor antagonist
IL-1-receptor antagonist,YKV186,11107321,,,IL-1 receptor antagonist
IL-1-receptor antagonist,YKV001c,11107331,,,IL-1 receptor antagonist
IL-1-receptor antagonist,DpV83gp054,3346395,,,IL-1 receptor antagonist
IL-1-receptor antagonist,BI079_gp023,29063970,,,il-1 receptor antagonist
IL-1-receptor antagonist,ACG19_gp020,24528054,,,IL-1 receptor antagonist
IL-1-receptor antagonist,CKM52_gp022,33867948,,,IL-1 receptor antagonist
IL-1-receptor antagonist,BC341_gp005,28340332,,,il-1 receptor antagonist
IL-1-receptor antagonist,KM542_gp018,65100539,,,IL-1 receptor antagonist
IL-1-receptor antagonist,KM542_gp029,65100550,,,IL-1 receptor antagonist
IL-10,SPPV_03,944684,,,IL-10
IL-10 receptor,RECEPTOR,443145,,,neuropilin-1
IL-10R,Il10ra,16154,ENSMUSG00000032089,,"interleukin 10 receptor, alpha"
IL-11,IL-11,ENSCCRG00000025957,ENSCCRG00000025957,,interleukin 11a
IL-13,LOC100360218,100360218,ENSRNOG00000001713,,IL-13 receptor alpha 1
IL-13 receptor,RECEPTOR,443145,,,neuropilin-1
IL-13R,IL13RA2,3598,ENSG00000123496,3LB6,interleukin 13 receptor subunit alpha 2
IL-15,il-15,100190875,ENSGACG00000017271,,interleukin-15
IL-1RI,LOC109100305,109100305,,,interleukin-1 receptor-like 2
IL-1alpha,IL1A,101691850,,,interleukin 1 alpha
IL-1beta,LOC102448244,102448244,,,interleukin-1 beta
IL-1ra,il-1ra,100136091,,,interleukin-1 receptor antagonist
IL-2,IL-2,ENSOCUG00000010100,ENSOCUG00000010100,,"Oryctolagus cuniculus interleukin 2 (IL2), transcript variant 1, mRNA."
IL-2,IL-2,ENSSSCG00065036141,ENSSSCG00065036141,,Interleukin-2
IL-2,IL-2,101794925,ENSAPLG00020003663,,interleukin-2 precursor
IL-2,IL-2,ENSDLAG00005010881,ENSDLAG00005010881,,
IL-2,il-2,654315,ENSTRUG00000008720,,interleukin-2 precursor
IL-2,il-2,100169842,,,interleukin-2
IL-2,il-2,100499590,,,Interleukin-2
IL-2,il-2,100190873,,,interleukin-2
IL-2 receptor,RECEPTOR,443145,,,neuropilin-1
IL-2 receptor beta,RECEPTOR,443145,,,neuropilin-1
IL-2 receptor gamma,RECEPTOR,443145,,,neuropilin-1
IL-2R beta,betA,60681909,,,choline dehydrogenase
IL-2R beta,betA,61051597,,,choline dehydrogenase
IL-2R beta,betA,60253976,,,choline dehydrogenase
IL-2R beta,betA,45956561,,,choline dehydrogenase
IL-2R beta,betA,58138987,,,choline dehydrogenase
IL-2R beta,betA,66383652,,,choline dehydrogenase
IL-2R beta,betA,58391691,,,choline dehydrogenase
IL-2R beta,betA,64311646,,,choline dehydrogenase
IL-2R beta,betA,56666241,,,choline dehydrogenase
IL-2R beta,betA,61316828,,,choline dehydrogenase
IL-3,Iap11-1,111662,,,"intracisternal A particles, Il3 linked"
IL-4,IL-4,ENSSSCG00065022324,ENSSSCG00065022324,,"Sus scrofa interleukin 4 (IL4), mRNA."
IL-4,IL-4,ENSSSCG00035022691,ENSSSCG00035022691,,"Sus scrofa interleukin 4 (IL4), mRNA."
IL-4,IL-4,ENSOCUG00000011943,ENSOCUG00000011943,,interleukin 4
IL-4 receptor,RECEPTOR,443145,,,neuropilin-1
IL-4R,IL4R,791252,ENSECAG00000021525,,interleukin 4 receptor
IL-4Ralpha,il4r.2,563674,ENSDARG00000116052,,"interleukin 4 receptor, tandem duplicate 2"
IL-5,IL-5,ENSSSCG00025062360,ENSSSCG00025062360,,Interleukin-5
IL-5,IL-5,ENSSSCG00055003507,ENSSSCG00055003507,,Interleukin-5
IL-5,IL-5,ENSSSCG00060053373,ENSSSCG00060053373,,Interleukin-5
IL-5 receptor,RECEPTOR,443145,,,neuropilin-1
IL-6,il-6,503562,ENSTRUG00000008735,,interleukin-6
IL-6,IL-6,100628202,,,interleukin-6
IL-6 receptor,RECEPTOR,443145,,,neuropilin-1
IL-6.receptor,il6r,100491081,,,interleukin 6 receptor
IL-6R,il6r,100491081,,,interleukin 6 receptor
IL-6R alpha,alpha,12216924,,,alpha 1 protein;alpha 2 protein
IL-6R alpha,alpha,26123214,,,alpha 1 protein;alpha 2 protein
IL-6R alpha,alpha,911731,,,alpha 1 protein;alpha 2 protein;alpha 3 protein
IL-6R alpha,alpha,26122868,,,alpha1 protein;alpha2 protein
IL-6R alpha,alpha,21011880,,,alpha1 protein;alpha2 protein
IL-6R alpha,alpha,12218647,,,alpha 1 protein;alpha 2 protein
IL-6R alpha,alpha,21011848,,,alpha1 protein;alpha2 protein
IL-6R alpha,alpha,20964419,,,alpha 1 protein;alpha 2 protein
IL-7,il-7,100191071,ENSTRUG00000033482,,interleukin-7
IL-7 receptor,il-7,100191071,ENSTRUG00000033482,,interleukin-7
IL-7 receptor,RECEPTOR,443145,,,neuropilin-1
IL-7R,IL7R,102143679,,,interleukin 7 receptor
IL-8,il-8,100136039,ENSOMYG00000022444,,cxc chemokine-like
IL-8,IL-8,102090447,,,interleukin-8
IL-8,il-8,100534479,ENSONIG00000029754,,interleukin-8
IL-8 receptor subtypes A,a,50518,ENSMUSG00000027596,,nonagouti
IL-9,IL9,103244581,ENSCSAG00000013366,,interleukin 9
IL1R,il1r1,100491546,,,interleukin 1 receptor type 1
IL1RA,il1r1,100491546,,,interleukin 1 receptor type 1
INK4a,Cdkn2a,12578,ENSMUSG00000044303,"['1HN3', '1LNN']",cyclin dependent kinase inhibitor 2A
INK4b,CDKN2B,709209,,,cyclin dependent kinase inhibitor 2B
INK4d,cdkn2d.S,446719,,,cyclin-dependent kinase inhibitor 2D S homeolog
IR,IR,CGI_10003373,CGI_10003373,,Tyrosine-protein kinase receptor
IR,Ir,GMOY012082,GMOY012082,,
IR beta,IR,CGI_10003373,CGI_10003373,,Tyrosine-protein kinase receptor
IR beta,Ir,GMOY012082,GMOY012082,,
IRAK,RhiXN_03358,67025638,,,TKL IRAK kinase
IRF4,IRF4,3662,ENSG00000137265,"['2DLL', '6TD4', '7JM4', '7O56']",interferon regulatory factor 4
IRS-1,LOC111506503,111506503,,,insulin receptor substrate 1
IRS1,IRS1,3667,ENSG00000169047,"['1IRS', '1K3A', '1QQG', '2Z8C', '5U1M', '6BNT']",insulin receptor substrate 1
ITAM,NFAM1,150372,ENSG00000235568,,NFAT activating protein with ITAM motif 1
ITF-2,Tcf4,21413,ENSMUSG00000053477,,transcription factor 4
ITF-2a,Tcf4,21413,ENSMUSG00000053477,,transcription factor 4
ITF-2b,Tcf4,21413,ENSMUSG00000053477,,transcription factor 4
Id3,ID3,3399,,2LFH,"inhibitor of DNA binding 3, HLH protein"
Inhibin,INHA,3623,ENSG00000123999,,inhibin subunit alpha
Insulin receptor substrate 1,RECEPTOR,443145,,,neuropilin-1
Interferon-alpha,IFNA4,3441,ENSG00000236637,,interferon alpha 4
Interferon-alpha,IFNA14,3448,ENSG00000228083,,interferon alpha 14
Interferon-alpha,IFNA17,3451,ENSG00000234829,,interferon alpha 17
Interferon-alpha,IFNA5,3442,ENSG00000147873,,interferon alpha 5
Interferon-alpha,IFNA13,3447,ENSG00000233816,3UX9,interferon alpha 13
Interferon-alpha,IFNA2,3440,ENSG00000188379,"['1ITF', '1RH2', '2HIE', '2HYM', '2KZ1', '2LAG', '2LMS', '3S9D', '3SE3', '4YPG', '4Z5R']",interferon alpha 2
Interferon-alpha,IFNA7,3444,ENSG00000214042,,interferon alpha 7
Interferon-alpha,IFNA10,3446,ENSG00000186803,,interferon alpha 10
Interferon-alpha,IFNA8,3445,ENSG00000120242,6JHD,interferon alpha 8
Interferon-alpha,IFNA6,3443,ENSG00000120235,,interferon alpha 6
Interferon-gamma,IFNG,3458,ENSG00000111537,"['1EKU', '1FG9', '1FYH', '1HIG', '3BES', '6E3K', '6E3L']",interferon gamma
Interleukin-1,IL1A,3552,ENSG00000115008,"['1ITA', '2ILA', '2KKI', '2L5X', '5UC6']",interleukin 1 alpha
Interleukin-1,IL1B,3553,ENSG00000125538,"['1HIB', '1I1B', '1IOB', '1ITB', '1L2H', '1S0L', '1T4Q', '1TOO', '1TP0', '1TWE', '1TWM', '21BI', '2I1B', '2KH2', '2NVH', '31BI', '3LTQ', '3O4O', '3POK', '41BI', '4DEP', '4G6J', '4G6M', '4GAF', '4GAI', '4I1B', '5BVP', '5I1B', '5MVZ', '5R7W', '5R85', '5R86', '5R87', '5R88', '5R89', '5R8A', '5R8B', '5R8C', '5R8D', '5R8E', '5R8F', '5R8G', '5R8H', '5R8I', '5R8J', '5R8K', '5R8L', '5R8M', '5R8N', '5R8O', '5R8P', '5R8Q', '6I1B', '6Y8I', '6Y8M', '7CHY', '7CHZ', '7I1B', '9ILB']",interleukin 1 beta
Interleukin-10,IL10,3586,ENSG00000136634,"['1ILK', '1INR', '1J7V', '1LK3', '1Y6K', '2H24', '2ILK', '6X93']",interleukin 10
Interleukin-13,IL13,3596,ENSG00000169194,"['1GA3', '1IJZ', '1IK0', '1J9U', '3BPO', '3G6D', '3ITR', '3ITS', '3L5W', '3L5X', '3LB6', '4I77', '4PS4', '5E4E', '5L6Y']",interleukin 13
Interleukin-2,IL2,3558,ENSG00000109471,"['1ILM', '1ILN', '1IRL', '1M47', '1M48', '1M49', '1M4A', '1M4B', '1M4C', '1NBP', '1PW6', '1PY2', '1QVN', '1Z92', '2B5I', '2ERJ', '3INK', '3QAZ', '3QB1', '4NEJ', '4NEM', '5LQB', '5M5E', '5UTZ', '6LX3', '6LXW', '6VWU', '6YE3', '7DR4']",interleukin 2
JAK2,JAK2,3717,ENSG00000096968,"['2B7A', '2W1I', '2XA4', '3E62', '3E63', '3E64', '3FUP', '3IO7', '3IOK', '3JY9', '3KCK', '3KRR', '3LPB', '3Q32', '3RVG', '3TJC', '3TJD', '3UGC', '3ZMM', '4AQC', '4BBE', '4BBF', '4C61', '4C62', '4D0W', '4D0X', '4D1S', '4E4M', '4E6D', '4E6Q', '4F08', '4F09', '4FVP', '4FVQ', '4FVR', '4GFM', '4GMY', '4HGE', '4IVA', '4JI9', '4JIA', '4P7E', '4YTC', '4YTF', '4YTH', '4YTI', '4Z32', '4ZIM', '5AEP', '5CF4', '5CF5', '5CF6', '5CF8', '5HEZ', '5I4N', '5L3A', '5TQ3', '5TQ4', '5TQ5', '5TQ6', '5TQ7', '5TQ8', '5USY', '5USZ', '5UT0', '5UT1', '5UT2', '5UT3', '5UT4', '5UT5', '5UT6', '5WEV', '5WIJ', '5WIK', '5WIL', '5WIM', '5WIN', '6AAJ', '6BBV', '6BRW', '6BS0', '6BSS', '6D2I', '6DRW', '6E2P', '6E2Q', '6G3C', '6M9H', '6OAV', '6OBB', '6OBF', '6OBL', '6OCC', '6TPD', '6VGL', '6VN8', '6VNB', '6VNC', '6VNE', '6VNF', '6VNG', '6VNH', '6VNI', '6VNJ', '6VNK', '6VNL', '6VNM', '6VS3', '6VSN', '6WTN', '6WTO', '6WTP', '6WTQ', '6X8E', '6XJK']",Janus kinase 2
JAK2 kinase,JAK2,3717,ENSG00000096968,"['2B7A', '2W1I', '2XA4', '3E62', '3E63', '3E64', '3FUP', '3IO7', '3IOK', '3JY9', '3KCK', '3KRR', '3LPB', '3Q32', '3RVG', '3TJC', '3TJD', '3UGC', '3ZMM', '4AQC', '4BBE', '4BBF', '4C61', '4C62', '4D0W', '4D0X', '4D1S', '4E4M', '4E6D', '4E6Q', '4F08', '4F09', '4FVP', '4FVQ', '4FVR', '4GFM', '4GMY', '4HGE', '4IVA', '4JI9', '4JIA', '4P7E', '4YTC', '4YTF', '4YTH', '4YTI', '4Z32', '4ZIM', '5AEP', '5CF4', '5CF5', '5CF6', '5CF8', '5HEZ', '5I4N', '5L3A', '5TQ3', '5TQ4', '5TQ5', '5TQ6', '5TQ7', '5TQ8', '5USY', '5USZ', '5UT0', '5UT1', '5UT2', '5UT3', '5UT4', '5UT5', '5UT6', '5WEV', '5WIJ', '5WIK', '5WIL', '5WIM', '5WIN', '6AAJ', '6BBV', '6BRW', '6BS0', '6BSS', '6D2I', '6DRW', '6E2P', '6E2Q', '6G3C', '6M9H', '6OAV', '6OBB', '6OBF', '6OBL', '6OCC', '6TPD', '6VGL', '6VN8', '6VNB', '6VNC', '6VNE', '6VNF', '6VNG', '6VNH', '6VNI', '6VNJ', '6VNK', '6VNL', '6VNM', '6VS3', '6VSN', '6WTN', '6WTO', '6WTP', '6WTQ', '6X8E', '6XJK']",Janus kinase 2
JNK1,JKAMP,51528,ENSG00000050130,,JNK1/MAPK8 associated membrane protein
Jak,jak,778659,,,Janus kinase
Jak1,JAK1,3716,ENSG00000162434,"['3EYG', '3EYH', '4E4L', '4E4N', '4E5W', '4EHZ', '4EI4', '4FK6', '4GS0', '4I5C', '4IVB', '4IVC', '4IVD', '4K6Z', '4K77', '4L00', '4L01', '5E1E', '5HX8', '5IXD', '5IXI', '5KHW', '5KHX', '5L04', '5WO4', '6AAH', '6BBU', '6C7Y', '6DBN', '6ELR', '6GGH', '6HZU', '6N77', '6N78', '6N79', '6N7A', '6N7B', '6N7C', '6N7D', '6RSB', '6RSC', '6RSD', '6RSE', '6RSH', '6SM8', '6SMB', '6TPE', '6TPF', '6W8L']",Janus kinase 1
Jak3,JAK3,3718,ENSG00000105639,"['1YVJ', '3LXK', '3LXL', '3PJC', '3ZC6', '3ZEP', '4HVD', '4HVG', '4HVH', '4HVI', '4I6Q', '4QPS', '4QT1', '4RIO', '4V0G', '4Z16', '5LWM', '5LWN', '5TOZ', '5TTS', '5TTU', '5TTV', '5VO6', '5W86', '5WFJ', '6AAK', '6DA4', '6DB3', '6DB4', '6DUD', '6GL9', '6GLA', '6GLB', '6HZV', '6NY4', '7APF', '7APG', '7C3N']",Janus kinase 3
Jif-1,RPL10L,396411,,,ribosomal protein L10-like
Jun,JUN,3725,ENSG00000177606,"['1A02', '1FOS', '1JNM', '1JUN', '1S9K', '1T2K', '5FV8', '5T01', '6Y3V']","Jun proto-oncogene, AP-1 transcription factor subunit"
K-ras,LOC100159403,100159403,ACYPI000776,,K-ras-like
K1,K1,39738860,,,"potassium channel, putative"
K1,K1,4961511,,,K1
K1,K1,20224717,,,putative calcium dependent protein kinase
K2,K2,39730776,,,"potassium channel, putative"
K2,K2,39737397,,,"potassium channel, putative"
K2,K2,4961449,,,K2
K2,K2,20219756,,,putative calcium dependent protein kinase
K5,K5,100301494,BGIBMGA008978,,putative neuropeptide precursor protein
K5,K5,4961442,,,K5
K6,K6,4961510,,1ZXT,K6
KDR,KDR,3791,ENSG00000128052,"['1VR2', '1Y6A', '1Y6B', '1YWN', '2M59', '2MET', '2MEU', '2OH4', '2P2H', '2P2I', '2QU5', '2QU6', '2RL5', '2X1W', '2X1X', '2XIR', '3B8Q', '3B8R', '3BE2', '3C7Q', '3CJF', '3CJG', '3CP9', '3CPB', '3CPC', '3DTW', '3EFL', '3EWH', '3KVQ', '3S35', '3S36', '3S37', '3U6J', '3V2A', '3V6B', '3VHE', '3VHK', '3VID', '3VNT', '3VO3', '3WZD', '3WZE', '4AG8', '4AGC', '4AGD', '4ASD', '4ASE', '5EW3', '5OYJ', '6GQO', '6GQP', '6GQQ', '6XVJ', '6XVK']",kinase insert domain receptor
KGFR,fgfr2,100124910,ENSXETG00000015592,,fibroblast growth factor receptor 2
KIP1,kip1,100301714,ENSOMYG00000038118,,Calcium and integrin-binding protein 1
KIP1,KIP1,852216,YBL063W,,Kip1p
KIP1,KIP1,AGOS_ACR228C,,,Kinesin-like protein KIP1
KIP1,KIP1,CR_06540W_A,,,Kinesin-like protein
KIP1,KIP1,3645261,CR_06540W_A,,Kip1p
KIP1,KIP1,30033286,,,Kip1p
KIP1,KIP1,30035235,,,Kip1p
KIP1,KIP1,30033543,,,Kip1p
KIP2,KIP2,855948,YPL155C,,Kip2p
KIP2,KIP2,C2_10310C_A,,,Kinesin-like protein
KIP2,KIP2,59380908,,,Kinesin-like protein kip2
KIP2,KIP2,AGOS_ACR145W,,,Kinesin-like protein KIP2
KIP2,KIP2,39586053,,,Kinesin-like protein kip2
KIP2,KIP2,3643954,C2_10310C_A,,Kip2p
KIP2,KIP2,30035813,,,Kip2p
KIP2,KIP2,34717788,,,kinesin-like protein KIP2
LEC,lec,16839,,,laryngotracheo esophageal cleft
LEU2,LEU2,850342,YCL018W,,3-isopropylmalate dehydrogenase
LEU2,LEU2,AGOS_AAL012C,,,3-isopropylmalate dehydrogenase
LEU2,LEU2,CAGL0H03795g,,,3-isopropylmalate dehydrogenase
LEU2,LEU2,C7_00400W_A,,,3-isopropylmalate dehydrogenase
LEU2,Leu2,MCINX026789,MCINX026789,,
LEU2,leu2,2543296,SPAC9E9.03,,putative 3-isopropylmalate dehydratase Leu2
LEU2,LEU2,64575264,,,3-isopropylmalate dehydrogenase
LEU2,LEU2,59374658,,,3-isopropylmalate dehydrogenase
LEU2,LEU2,THAPSDRAFT_42704,THAPSDRAFT_42704,,
LEU2,leu2,SPAC9E9.03,,,3-isopropylmalate dehydratase Leu2 (predicted)
LIF,LIF,3976,ENSG00000128342,"['1EMR', '1PVH', '2Q7N']",LIF interleukin 6 family cytokine
LIF receptor,LIF,3976,ENSG00000128342,"['1EMR', '1PVH', '2Q7N']",LIF interleukin 6 family cytokine
LIFR,LIFR,3977,ENSG00000113594,3E0G,LIF receptor subunit alpha
LIGHT,light,100136319,ENSOMYG00000017259,,TNF superfamily member 14
LMC,Ccl16-ps,20294,,,"chemokine (C-C motif) ligand 16, pseudogene"
LPR,Lpr,692500,,,lipophorin receptor
LT-alpha,LOC107134779,107134779,,,alpha-1-antitrypsin-like protein GS55-LT
LT-beta,lt-b2,100136129,,,lymphotoxin beta 2
LTbetaR,Ltbr,17000,ENSMUSG00000030339,,lymphotoxin B receptor
LexA,lexA,56577403,,,transcriptional repressor LexA
LexA,lexA,61367334,,,transcriptional repressor LexA
LexA,lexA,56448398,,,transcriptional repressor LexA
LexA,lexA,61637769,,,transcriptional repressor LexA
LexA,lexA,63998705,,,transcriptional repressor LexA
LexA,lexA,63961745,,,transcriptional repressor LexA
LexA,lexA,56661388,,,transcriptional repressor LexA
LexA,lexA,61317498,,,transcriptional repressor LexA
LexA,lexA,45957356,,,transcriptional repressor LexA
LexA,lexA,61054247,,,transcriptional repressor LexA
Liver-expressed chemokine,CCL16,6360,,5LTL,C-C motif chemokine ligand 16
Lyn,LYN,4067,ENSG00000254087,"['1W1F', '1WA7', '3A4O', '5XY1', '6NMW']","LYN proto-oncogene, Src family tyrosine kinase"
MACH,Urml,101056219,,,up-regulated in Myc liver
MAP kinase,map,29367994,,,type I methionyl aminopeptidase
MAP kinase,map,29368810,,,type I methionyl aminopeptidase
MAP kinase,map,57754049,,,type I methionyl aminopeptidase
MAP kinase,map,60256392,,,type I methionyl aminopeptidase
MAP kinase,map,63999761,,,type I methionyl aminopeptidase
MAP kinase,map,61055725,,,type I methionyl aminopeptidase
MAP kinase,map,61282476,,,type I methionyl aminopeptidase
MAP kinase,map,61387025,,,type I methionyl aminopeptidase
MAP kinase,map,57108977,,,type I methionyl aminopeptidase
MAP kinase,map,60991370,,,type I methionyl aminopeptidase
MAP kinase kinase,map,29367994,,,type I methionyl aminopeptidase
MAP kinase kinase,map,29368810,,,type I methionyl aminopeptidase
MAP kinase kinase,map,57754049,,,type I methionyl aminopeptidase
MAP kinase kinase,map,60256392,,,type I methionyl aminopeptidase
MAP kinase kinase,map,63999761,,,type I methionyl aminopeptidase
MAP kinase kinase,map,61055725,,,type I methionyl aminopeptidase
MAP kinase kinase,map,61282476,,,type I methionyl aminopeptidase
MAP kinase kinase,map,61387025,,,type I methionyl aminopeptidase
MAP kinase kinase,map,57108977,,,type I methionyl aminopeptidase
MAP kinase kinase,map,60991370,,,type I methionyl aminopeptidase
MCP-1,mcp-1,178982,WBGene00015678,,GDP-D-glucose phosphorylase 1
MCP-1,MCP-1,100127112,ENSFCAG00000038488,,monocyte chemoattractant protein 1
MCP-1,MCP-1,100009115,,,macrophage cationic peptide 1
MCP-2,CCL2,100294591,,,chemokine (C-C motif) ligand 2
MCP-3,MCP-3,443429,,,mast cell proteinase-3
MCP-4,CCL13,100033951,,,chemokine (C-C motif) ligand 13
MDM2,MDM2,4193,ENSG00000135679,"['1RV1', '1T4E', '1T4F', '1YCR', '1Z1M', '2AXI', '2C6A', '2C6B', '2F1Y', '2FOP', '2GV2', '2HDP', '2LZG', '2M86', '2MPS', '2RUH', '2VJE', '2VJF', '3EQS', '3G03', '3IUX', '3IWY', '3JZK', '3JZR', '3JZS', '3LBK', '3LBL', '3LNJ', '3LNZ', '3MQS', '3TJ2', '3TPX', '3TU1', '3V3B', '3VBG', '3VZV', '3W69', '4DIJ', '4ERE', '4ERF', '4HBM', '4HFZ', '4HG7', '4JV7', '4JV9', '4JVE', '4JVR', '4JWR', '4MDN', '4MDQ', '4OAS', '4OBA', '4OCC', '4ODE', '4ODF', '4OGN', '4OGT', '4OGV', '4OQ3', '4QO4', '4QOC', '4UD7', '4UE1', '4UMN', '4WT2', '4XXB', '4ZFI', '4ZGK', '4ZYC', '4ZYF', '4ZYI', '5AFG', '5C5A', '5HMH', '5HMI', '5HMK', '5J7F', '5J7G', '5LAV', '5LAW', '5LAY', '5LAZ', '5LN2', '5MNJ', '5OAI', '5OC8', '5SWK', '5TRF', '5UMM', '5VK0', '5WTS', '5XXK', '5Z02', '5ZXF', '6AAW', '6GGN', '6H22', '6HFA', '6I29', '6I3S', '6IM9', '6KZU', '6Q96', '6Q9H', '6Q9L', '6Q9O', '6SQO', '6T2D', '6T2E', '6T2F', '6Y4Q', '7AD0', '7AI0', '7AI1', '7BIR', '7BIT', '7BIV', '7BJ0', '7BJ6', '7BMG']",MDM2 proto-oncogene
MEK-1,mek-1,NCU06419,,,
MEK-1,mek-1,3873457,NCU06419,,MAPK/ERK kinase
MEK-1,mek-1,181004,WBGene00003185,,Dual specificity mitogen-activated protein kinase kinase mek-1
MIP,MIP,4284,ENSG00000135517,,major intrinsic protein of lens fiber
MIP-1 alpha,mip-1,175635,WBGene00008005,,Meg-3 Interacting Protein
MIP-1 alpha,mip-1,NCU00276,,,
MIP-1 alpha,mip-1,41988349,,,"DNA polymerase gamma, mitochondrial"
MIP-1 alpha,mip-1,3873917,NCU00276,,MIP1-like DNA polymerase
MIP-1 beta,mip-1,175635,WBGene00008005,,Meg-3 Interacting Protein
MIP-1 beta,mip-1,NCU00276,,,
MIP-1 beta,mip-1,41988349,,,"DNA polymerase gamma, mitochondrial"
MIP-1 beta,mip-1,3873917,NCU00276,,MIP1-like DNA polymerase
MIP-1alpha,CCL3,454592,ENSPTRG00000009039,,chemokine (C-C motif) ligand 3
MIP-1beta,LOC110407809,110407809,,,C-C motif chemokine 4 homolog
MMP-1,MMP-1,101206689,Csa_5G632110,,metalloendoproteinase 1-like
MMP-1,MMP-1,100034145,,,matrix metalloproteinase-1
MMP-1,Mmp-1,657261,TC014266,,matrix metalloproteinase 1
MMP-1,MMP-1,443463,,,interstitial collagenase
MMP2,MMP2,4313,ENSG00000087245,"['1CK7', '1CXW', '1EAK', '1GEN', '1GXD', '1HOV', '1J7M', '1KS0', '1QIB', '1RTG', '3AYU']",matrix metallopeptidase 2
MORT,MORT-TOT,100310172,,,Total mortality
MPIF-2,Ccl24,56221,ENSMUSG00000004814,,chemokine (C-C motif) ligand 24
Max,MAX,4149,ENSG00000125952,"['1AN2', '1HLO', '1NKP', '1NLW', '1R05', '5EYO', '6G6J', '6G6K', '6G6L']",MYC associated factor X
Mcl-1,mcl-1,100136422,ENSSSAG00000010615,,myeloid leukemia differentiation protein homologue
Mcl-1,mcl-1,NCU01413,,,
Mcl-1,mcl-1,3876983,NCU01413,,myosin chain-like-1
Mxi1,MXI1,4601,ENSG00000119950,,"MAX interactor 1, dimerization protein"
